"storm_id","usa_atcf_id","date","latitude","longitude","wind"
"AL12-1991","AL121991","199110311800",36.7,-71.5,40
"AL12-1991","AL121991","199111010000",36,-70,50
"AL12-1991","AL121991","199111010600",36.2,-68.5,55
"AL12-1991","AL121991","199111011200",37,-67,60
"AL12-1991","AL121991","199111011800",38.2,-66.5,65
"AL12-1991","AL121991","199111020000",39.5,-65.7,65
"AL12-1991","AL121991","199111020600",41.6,-64.7,60
"AL12-1991","AL121991","199111021200",44,-63.6,50
"AL12-1991","AL121991","199111021400",44.6,-63.5,45
"AL12-1991","AL121991","199111021800",46.3,-62.6,30
"AL02-1992","AL021992","199206251200",24.5,-85.5,25
"AL02-1992","AL021992","199206251800",25.7,-85.5,30
"AL02-1992","AL021992","199206260000",27,-84.5,30
"AL02-1992","AL021992","199206260600",27.6,-84,30
"AL02-1992","AL021992","199206261200",28.5,-82.9,30
"Andrew-1992","AL041992","199208161800",10.8,-35.5,25
"Andrew-1992","AL041992","199208170000",11.2,-37.4,30
"Andrew-1992","AL041992","199208170600",11.7,-39.6,30
"Andrew-1992","AL041992","199208171200",12.3,-42,35
"Andrew-1992","AL041992","199208171800",13.1,-44.2,35
"Andrew-1992","AL041992","199208180000",13.6,-46.2,40
"Andrew-1992","AL041992","199208180600",14.1,-48,45
"Andrew-1992","AL041992","199208181200",14.6,-49.9,45
"Andrew-1992","AL041992","199208181800",15.4,-51.8,45
"Andrew-1992","AL041992","199208190000",16.3,-53.5,45
"Andrew-1992","AL041992","199208190600",17.2,-55.3,45
"Andrew-1992","AL041992","199208191200",18,-56.9,45
"Andrew-1992","AL041992","199208191800",18.8,-58.3,45
"Andrew-1992","AL041992","199208200000",19.8,-59.3,40
"Andrew-1992","AL041992","199208200600",20.7,-60,40
"Andrew-1992","AL041992","199208201200",21.7,-60.7,40
"Andrew-1992","AL041992","199208201800",22.5,-61.5,40
"Andrew-1992","AL041992","199208210000",23.2,-62.4,45
"Andrew-1992","AL041992","199208210600",23.9,-63.3,45
"Andrew-1992","AL041992","199208211200",24.4,-64.2,50
"Andrew-1992","AL041992","199208211800",24.8,-64.9,50
"Andrew-1992","AL041992","199208220000",25.3,-65.9,55
"Andrew-1992","AL041992","199208220600",25.6,-67,65
"Andrew-1992","AL041992","199208221200",25.8,-68.3,80
"Andrew-1992","AL041992","199208221800",25.7,-69.7,95
"Andrew-1992","AL041992","199208230000",25.6,-71.1,110
"Andrew-1992","AL041992","199208230600",25.5,-72.5,130
"Andrew-1992","AL041992","199208231200",25.4,-74.2,145
"Andrew-1992","AL041992","199208231800",25.4,-75.8,150
"Andrew-1992","AL041992","199208232100",25.4,-76.6,140
"Andrew-1992","AL041992","199208240000",25.4,-77.5,125
"Andrew-1992","AL041992","199208240100",25.4,-77.8,130
"Andrew-1992","AL041992","199208240600",25.4,-79.3,130
"Andrew-1992","AL041992","199208240840",25.5,-80.2,145
"Andrew-1992","AL041992","199208240905",25.5,-80.3,145
"Andrew-1992","AL041992","199208241200",25.6,-81.2,115
"Andrew-1992","AL041992","199208241800",25.8,-83.1,115
"Andrew-1992","AL041992","199208250000",26.2,-85,115
"Andrew-1992","AL041992","199208250600",26.6,-86.7,115
"Andrew-1992","AL041992","199208251200",27.2,-88.2,120
"Andrew-1992","AL041992","199208251800",27.8,-89.6,125
"Andrew-1992","AL041992","199208260000",28.5,-90.5,125
"Andrew-1992","AL041992","199208260600",29.2,-91.3,120
"Andrew-1992","AL041992","199208260830",29.6,-91.5,100
"Andrew-1992","AL041992","199208261200",30.1,-91.7,80
"Andrew-1992","AL041992","199208261800",30.9,-91.6,50
"Andrew-1992","AL041992","199208270000",31.5,-91.1,35
"Andrew-1992","AL041992","199208270600",32.1,-90.5,30
"Andrew-1992","AL041992","199208271200",32.8,-89.6,30
"Andrew-1992","AL041992","199208271800",33.6,-88.4,25
"Andrew-1992","AL041992","199208280000",34.4,-86.7,20
"Andrew-1992","AL041992","199208280600",35.4,-84,20
"Danielle-1992","AL071992","199209221200",32.5,-74.6,30
"Danielle-1992","AL071992","199209221800",32.8,-74.2,45
"Danielle-1992","AL071992","199209230000",33.6,-73.8,45
"Danielle-1992","AL071992","199209230600",34.1,-73.5,45
"Danielle-1992","AL071992","199209231200",34.3,-73.2,40
"Danielle-1992","AL071992","199209231800",34.3,-73.1,40
"Danielle-1992","AL071992","199209240000",34,-73,40
"Danielle-1992","AL071992","199209240600",33.8,-73.1,40
"Danielle-1992","AL071992","199209241200",33.9,-73.3,40
"Danielle-1992","AL071992","199209241800",34.1,-73.8,40
"Danielle-1992","AL071992","199209250000",34.3,-74.3,45
"Danielle-1992","AL071992","199209250600",34.9,-74.8,45
"Danielle-1992","AL071992","199209251200",35.9,-75.2,55
"Danielle-1992","AL071992","199209251800",37,-75.4,55
"Danielle-1992","AL071992","199209252200",37.8,-75.5,55
"Danielle-1992","AL071992","199209260000",38.3,-75.6,40
"Danielle-1992","AL071992","199209260600",39.6,-75.9,35
"Danielle-1992","AL071992","199209261200",40.5,-76.5,25
"Earl-1992","AL091992","199209261800",26.2,-69.1,25
"Earl-1992","AL091992","199209270000",25.8,-70.8,25
"Earl-1992","AL091992","199209270600",26.3,-72.3,25
"Earl-1992","AL091992","199209271200",27,-73.9,30
"Earl-1992","AL091992","199209271800",27.7,-75.5,30
"Earl-1992","AL091992","199209280000",28,-76.6,30
"Earl-1992","AL091992","199209280600",28.3,-77.7,30
"Earl-1992","AL091992","199209281200",28.6,-78.6,30
"Earl-1992","AL091992","199209281800",28.9,-79.2,30
"Earl-1992","AL091992","199209290000",29.2,-79.4,30
"Earl-1992","AL091992","199209290600",29.4,-79.5,30
"Earl-1992","AL091992","199209291200",29.7,-79.3,35
"Earl-1992","AL091992","199209291800",29.8,-79.1,40
"Earl-1992","AL091992","199209300000",29.9,-78.8,40
"Earl-1992","AL091992","199209300600",30,-78.1,40
"Earl-1992","AL091992","199209301200",30.1,-77.1,45
"Earl-1992","AL091992","199209301800",29.9,-75.8,50
"Earl-1992","AL091992","199210010000",29.7,-74.4,50
"Earl-1992","AL091992","199210010600",29.3,-73,50
"Earl-1992","AL091992","199210011200",28.9,-71.6,50
"Earl-1992","AL091992","199210011800",28.4,-70.3,55
"Earl-1992","AL091992","199210020000",28,-69,55
"Earl-1992","AL091992","199210020600",27.6,-68,50
"Earl-1992","AL091992","199210021200",27.5,-67,45
"Earl-1992","AL091992","199210021800",27.4,-66.1,40
"Earl-1992","AL091992","199210030000",27.5,-65.2,35
"Earl-1992","AL091992","199210030600",27.8,-64.5,35
"Earl-1992","AL091992","199210031200",28.2,-63.7,30
"Earl-1992","AL091992","199210031800",28.4,-62.9,30
"AL01-1993","AL011993","199305311200",21.5,-84,25
"AL01-1993","AL011993","199305311800",22.3,-82,25
"AL01-1993","AL011993","199306010000",23.2,-80.3,25
"AL01-1993","AL011993","199306010600",24.5,-79,25
"AL01-1993","AL011993","199306011200",25.4,-77.5,30
"AL01-1993","AL011993","199306011800",26.1,-75.8,30
"AL01-1993","AL011993","199306020000",26.7,-74,30
"AL01-1993","AL011993","199306020600",27.8,-71.8,30
"AL01-1993","AL011993","199306021200",28.4,-69.9,35
"AL01-1993","AL011993","199306021800",28.5,-67.8,35
"AL01-1993","AL011993","199306030000",28.8,-65.3,35
"Arlene-1993","AL021993","199306180000",20.5,-91.9,25
"Arlene-1993","AL021993","199306180600",20.8,-92.3,25
"Arlene-1993","AL021993","199306181200",21.1,-92.8,25
"Arlene-1993","AL021993","199306181800",21.7,-93.1,30
"Arlene-1993","AL021993","199306190000",22.6,-93.4,30
"Arlene-1993","AL021993","199306190600",23.8,-94.1,30
"Arlene-1993","AL021993","199306191200",25.9,-95.9,35
"Arlene-1993","AL021993","199306191800",26,-96.3,35
"Arlene-1993","AL021993","199306200000",26.3,-96.7,35
"Arlene-1993","AL021993","199306200600",27,-97.2,35
"Arlene-1993","AL021993","199306200900",27.1,-97.4,35
"Arlene-1993","AL021993","199306201200",27.2,-97.8,30
"Arlene-1993","AL021993","199306201800",27.2,-97.9,30
"Arlene-1993","AL021993","199306210000",27.1,-98.1,30
"Arlene-1993","AL021993","199306210600",27.1,-98.3,25
"Emily-1993","AL051993","199308221800",19.9,-52.6,30
"Emily-1993","AL051993","199308230000",20.5,-53.6,30
"Emily-1993","AL051993","199308230600",21.3,-54.8,30
"Emily-1993","AL051993","199308231200",22.3,-56,30
"Emily-1993","AL051993","199308231800",23.2,-57.1,30
"Emily-1993","AL051993","199308240000",24.3,-57.8,30
"Emily-1993","AL051993","199308240600",25.4,-58.6,30
"Emily-1993","AL051993","199308241200",26.7,-59.5,30
"Emily-1993","AL051993","199308241800",27.6,-60,30
"Emily-1993","AL051993","199308250000",28,-60.3,30
"Emily-1993","AL051993","199308250600",27.9,-60.5,30
"Emily-1993","AL051993","199308251200",28,-60.4,35
"Emily-1993","AL051993","199308251800",28.2,-60.4,40
"Emily-1993","AL051993","199308260000",28.3,-60.7,45
"Emily-1993","AL051993","199308260600",27.9,-61,55
"Emily-1993","AL051993","199308261200",27.4,-61.2,60
"Emily-1993","AL051993","199308261800",26.9,-61.7,65
"Emily-1993","AL051993","199308270000",26.6,-62.4,60
"Emily-1993","AL051993","199308270600",26.4,-63,60
"Emily-1993","AL051993","199308271200",26.3,-63.5,60
"Emily-1993","AL051993","199308271800",26.4,-64.4,65
"Emily-1993","AL051993","199308280000",26.6,-65.2,75
"Emily-1993","AL051993","199308280600",27,-66.1,75
"Emily-1993","AL051993","199308281200",27.4,-66.9,75
"Emily-1993","AL051993","199308281800",28,-67.6,75
"Emily-1993","AL051993","199308290000",28.6,-68.2,70
"Emily-1993","AL051993","199308290600",29.3,-68.8,70
"Emily-1993","AL051993","199308291200",30,-69.2,70
"Emily-1993","AL051993","199308291800",30.6,-69.7,70
"Emily-1993","AL051993","199308300000",31.2,-70.2,70
"Emily-1993","AL051993","199308300600",31.5,-70.8,70
"Emily-1993","AL051993","199308301200",31.8,-71.4,75
"Emily-1993","AL051993","199308301800",32,-72.2,75
"Emily-1993","AL051993","199308310000",32.4,-73,80
"Emily-1993","AL051993","199308310600",32.9,-73.8,85
"Emily-1993","AL051993","199308311200",33.6,-74.7,95
"Emily-1993","AL051993","199308311800",34.5,-75.2,100
"Emily-1993","AL051993","199308312100",35.2,-75.1,100
"Emily-1993","AL051993","199309010000",35.6,-74.9,100
"Emily-1993","AL051993","199309010600",36.6,-74.4,100
"Emily-1993","AL051993","199309011200",37.5,-72.7,95
"Emily-1993","AL051993","199309011800",38.2,-70.7,90
"Emily-1993","AL051993","199309020000",39,-68.5,90
"Emily-1993","AL051993","199309020600",39.2,-66,90
"Emily-1993","AL051993","199309021200",39.2,-63.6,90
"Emily-1993","AL051993","199309021800",39,-61.4,85
"Emily-1993","AL051993","199309030000",38.6,-59.6,80
"Emily-1993","AL051993","199309030600",38.1,-58.3,75
"Emily-1993","AL051993","199309031200",37.5,-57.7,70
"Emily-1993","AL051993","199309031800",36.9,-57.5,60
"Emily-1993","AL051993","199309040000",36.4,-57.6,50
"Emily-1993","AL051993","199309040600",36,-57.6,40
"Emily-1993","AL051993","199309041200",35.8,-57.5,35
"Emily-1993","AL051993","199309041800",36.1,-57.2,30
"Emily-1993","AL051993","199309050000",36.7,-56.9,30
"Emily-1993","AL051993","199309050600",37.4,-56.4,30
"Emily-1993","AL051993","199309051200",38,-55.7,25
"Emily-1993","AL051993","199309051800",38.7,-54.8,25
"Emily-1993","AL051993","199309060000",39,-53,25
"Emily-1993","AL051993","199309060600",39.3,-51.1,25
"Emily-1993","AL051993","199309061200",39.8,-49.4,25
"Alberto-1994","AL011994","199406300600",21.7,-83.6,25
"Alberto-1994","AL011994","199406301200",21.6,-84.3,25
"Alberto-1994","AL011994","199406301800",21.6,-85.2,30
"Alberto-1994","AL011994","199407010000",21.5,-85.6,30
"Alberto-1994","AL011994","199407010600",22,-86.1,30
"Alberto-1994","AL011994","199407011200",22.5,-86.4,30
"Alberto-1994","AL011994","199407011800",23,-86.7,30
"Alberto-1994","AL011994","199407020000",23.7,-87.1,35
"Alberto-1994","AL011994","199407020600",24.4,-87.5,35
"Alberto-1994","AL011994","199407021200",25.5,-87.5,40
"Alberto-1994","AL011994","199407021800",26.5,-86.9,45
"Alberto-1994","AL011994","199407030000",27.7,-86.8,45
"Alberto-1994","AL011994","199407030600",28.8,-86.8,50
"Alberto-1994","AL011994","199407031200",29.9,-86.7,55
"Alberto-1994","AL011994","199407031500",30.4,-86.5,55
"Alberto-1994","AL011994","199407031800",30.7,-86.3,45
"Alberto-1994","AL011994","199407040000",31.2,-86.1,25
"Alberto-1994","AL011994","199407040600",31.7,-85.9,20
"Alberto-1994","AL011994","199407041200",32.3,-85.5,20
"Alberto-1994","AL011994","199407041800",32.7,-85.2,20
"Alberto-1994","AL011994","199407050000",33,-85,20
"Alberto-1994","AL011994","199407050600",33.2,-84.9,20
"Alberto-1994","AL011994","199407051200",33.3,-84.8,20
"Alberto-1994","AL011994","199407051800",33.5,-84.6,20
"Alberto-1994","AL011994","199407060000",33.4,-84.4,15
"Alberto-1994","AL011994","199407060600",33.3,-84.5,15
"Alberto-1994","AL011994","199407061200",33.1,-84.8,15
"Alberto-1994","AL011994","199407061800",32.8,-85.4,15
"Alberto-1994","AL011994","199407070000",32.7,-86.3,10
"Alberto-1994","AL011994","199407070600",32.7,-86.6,10
"Alberto-1994","AL011994","199407071200",32.8,-86.8,10
"Alberto-1994","AL011994","199407071800",33,-87,10
"AL02-1994","AL021994","199407200600",32.2,-78.9,25
"AL02-1994","AL021994","199407201200",33,-79.1,30
"AL02-1994","AL021994","199407201400",33.2,-79.2,30
"AL02-1994","AL021994","199407201800",33.7,-79.7,25
"AL02-1994","AL021994","199407210000",34.4,-80.5,20
"AL02-1994","AL021994","199407210600",35.2,-81,15
"Beryl-1994","AL031994","199408141200",28.7,-87.2,20
"Beryl-1994","AL031994","199408141800",29.4,-87.3,25
"Beryl-1994","AL031994","199408150000",29.5,-86.3,25
"Beryl-1994","AL031994","199408150600",29.6,-85.9,30
"Beryl-1994","AL031994","199408151200",29.7,-85.6,35
"Beryl-1994","AL031994","199408151800",29.9,-85.7,45
"Beryl-1994","AL031994","199408160000",30,-85.6,50
"Beryl-1994","AL031994","199408160300",30.2,-85.4,50
"Beryl-1994","AL031994","199408160600",30.4,-85.3,50
"Beryl-1994","AL031994","199408161200",31.3,-85,30
"Beryl-1994","AL031994","199408161800",32.3,-84.5,25
"Beryl-1994","AL031994","199408170000",33.3,-83.9,20
"Beryl-1994","AL031994","199408170600",34.3,-83.5,15
"Beryl-1994","AL031994","199408171200",35.5,-82.6,15
"Beryl-1994","AL031994","199408171800",37.5,-81.5,15
"Beryl-1994","AL031994","199408180000",38.5,-79.6,15
"Beryl-1994","AL031994","199408180600",39.5,-77.5,15
"Beryl-1994","AL031994","199408181200",41.2,-76,15
"Beryl-1994","AL031994","199408181800",41.6,-73.9,15
"Beryl-1994","AL031994","199408190000",42,-72,15
"Gordon-1994","AL121994","199411081200",11.9,-82.3,25
"Gordon-1994","AL121994","199411081800",12,-82.5,25
"Gordon-1994","AL121994","199411090000",12.3,-82.8,30
"Gordon-1994","AL121994","199411090600",12.5,-83,30
"Gordon-1994","AL121994","199411091200",12.8,-83.2,30
"Gordon-1994","AL121994","199411091800",13.2,-83.4,30
"Gordon-1994","AL121994","199411100000",13.6,-83.4,30
"Gordon-1994","AL121994","199411100600",14,-83.4,30
"Gordon-1994","AL121994","199411101200",14.3,-83.2,30
"Gordon-1994","AL121994","199411101800",14.6,-82.7,35
"Gordon-1994","AL121994","199411110000",15.1,-82.4,35
"Gordon-1994","AL121994","199411110600",15.7,-82.3,35
"Gordon-1994","AL121994","199411111200",16.3,-82.2,35
"Gordon-1994","AL121994","199411111800",16.9,-81.5,35
"Gordon-1994","AL121994","199411120000",17.2,-80.8,40
"Gordon-1994","AL121994","199411120600",17.4,-80.2,40
"Gordon-1994","AL121994","199411121200",17.5,-79.8,40
"Gordon-1994","AL121994","199411121800",17.4,-79.2,35
"Gordon-1994","AL121994","199411130000",17.6,-77.9,35
"Gordon-1994","AL121994","199411130300",17.9,-76.8,35
"Gordon-1994","AL121994","199411130600",18.3,-76,40
"Gordon-1994","AL121994","199411131200",19.9,-75,40
"Gordon-1994","AL121994","199411131300",20,-74.9,40
"Gordon-1994","AL121994","199411131800",21.5,-75.4,40
"Gordon-1994","AL121994","199411140000",22.1,-76.3,40
"Gordon-1994","AL121994","199411140600",22.7,-77.5,45
"Gordon-1994","AL121994","199411141200",23.2,-78.3,45
"Gordon-1994","AL121994","199411141800",23.4,-79.1,45
"Gordon-1994","AL121994","199411150000",23.6,-79.9,45
"Gordon-1994","AL121994","199411150600",23.9,-80.8,45
"Gordon-1994","AL121994","199411151200",24.5,-81.6,45
"Gordon-1994","AL121994","199411151300",24.6,-81.7,45
"Gordon-1994","AL121994","199411151800",24.9,-82.1,45
"Gordon-1994","AL121994","199411160000",25.4,-82.5,45
"Gordon-1994","AL121994","199411160600",25.7,-82.4,45
"Gordon-1994","AL121994","199411161200",26.4,-82,45
"Gordon-1994","AL121994","199411161300",26.5,-81.9,45
"Gordon-1994","AL121994","199411161800",27.1,-81.4,45
"Gordon-1994","AL121994","199411170000",28,-80,55
"Gordon-1994","AL121994","199411170600",29,-78.5,55
"Gordon-1994","AL121994","199411171200",30,-76.7,60
"Gordon-1994","AL121994","199411171800",31.5,-74.8,65
"Gordon-1994","AL121994","199411180000",33.1,-74.2,75
"Gordon-1994","AL121994","199411180600",33.5,-74.7,70
"Gordon-1994","AL121994","199411181200",33.7,-75.7,70
"Gordon-1994","AL121994","199411181800",33.2,-75.9,60
"Gordon-1994","AL121994","199411190000",32.5,-75.5,50
"Gordon-1994","AL121994","199411190600",31.6,-75,45
"Gordon-1994","AL121994","199411191200",31.1,-74.8,40
"Gordon-1994","AL121994","199411191800",30.4,-75,35
"Gordon-1994","AL121994","199411200000",29.8,-75.3,35
"Gordon-1994","AL121994","199411200600",28.9,-76.2,30
"Gordon-1994","AL121994","199411201200",28.4,-77.2,30
"Gordon-1994","AL121994","199411201800",28.2,-78.6,25
"Gordon-1994","AL121994","199411210000",28.2,-79.8,25
"Gordon-1994","AL121994","199411210300",28.5,-80.6,25
"Gordon-1994","AL121994","199411210600",29.2,-81.5,20
"Gordon-1994","AL121994","199411211200",31.3,-81.8,20
"Gordon-1994","AL121994","199411211800",34.1,-79.8,20
"Allison-1995","AL011995","199506030000",17.4,-84.3,30
"Allison-1995","AL011995","199506030600",18.3,-84.9,30
"Allison-1995","AL011995","199506031200",19.3,-85.7,35
"Allison-1995","AL011995","199506031800",20.6,-85.8,40
"Allison-1995","AL011995","199506040000",22,-86,50
"Allison-1995","AL011995","199506040600",23.3,-86.3,60
"Allison-1995","AL011995","199506041200",24.7,-86.2,65
"Allison-1995","AL011995","199506041800",26.2,-86.2,65
"Allison-1995","AL011995","199506050000",27.6,-86.1,65
"Allison-1995","AL011995","199506050600",28.5,-85.6,60
"Allison-1995","AL011995","199506051200",29.6,-84.7,60
"Allison-1995","AL011995","199506051400",29.9,-84.4,60
"Allison-1995","AL011995","199506051500",30.1,-84.2,55
"Allison-1995","AL011995","199506051800",30.7,-83.8,45
"Allison-1995","AL011995","199506060000",31.8,-82.8,30
"Allison-1995","AL011995","199506060600",32.7,-81.5,35
"Allison-1995","AL011995","199506061200",33.6,-80,35
"Allison-1995","AL011995","199506061800",34.5,-78.1,40
"Allison-1995","AL011995","199506070000",35.6,-75.9,40
"Allison-1995","AL011995","199506070600",37.1,-73.6,45
"Allison-1995","AL011995","199506071200",38.5,-71,45
"Allison-1995","AL011995","199506071800",39.8,-69.2,45
"Allison-1995","AL011995","199506080000",41,-67.7,50
"Allison-1995","AL011995","199506080600",42.4,-66,50
"Allison-1995","AL011995","199506081200",43.8,-63.7,50
"Allison-1995","AL011995","199506081800",45.2,-61.2,45
"Allison-1995","AL011995","199506090000",46.5,-58.5,40
"Allison-1995","AL011995","199506090600",48.1,-55.9,40
"Allison-1995","AL011995","199506091200",50,-53,40
"Allison-1995","AL011995","199506091800",53,-52,40
"Allison-1995","AL011995","199506100000",57,-52,40
"Allison-1995","AL011995","199506100600",60,-52,40
"Allison-1995","AL011995","199506101200",62,-53,40
"Allison-1995","AL011995","199506101800",64,-55,35
"Allison-1995","AL011995","199506110000",65,-56,35
"Dean-1995","AL041995","199507281800",26.2,-86.6,25
"Dean-1995","AL041995","199507290000",26.1,-87.3,30
"Dean-1995","AL041995","199507290600",26.2,-87.9,30
"Dean-1995","AL041995","199507291200",26.3,-88.3,30
"Dean-1995","AL041995","199507291800",26.5,-89.4,30
"Dean-1995","AL041995","199507300000",26.9,-90.6,30
"Dean-1995","AL041995","199507300600",27.6,-91.7,30
"Dean-1995","AL041995","199507301200",28.1,-93,30
"Dean-1995","AL041995","199507301800",28.6,-94,35
"Dean-1995","AL041995","199507310000",29,-95,40
"Dean-1995","AL041995","199507310200",29.2,-95.3,40
"Dean-1995","AL041995","199507310600",29.5,-95.5,30
"Dean-1995","AL041995","199507311200",30,-96,25
"Dean-1995","AL041995","199507311800",30.5,-96.5,20
"Dean-1995","AL041995","199508010000",31.5,-97,20
"Dean-1995","AL041995","199508010600",32,-97.5,20
